true_prevalence,epsilon,seed,is_null_condition,noisy_count,noisy_proportion,ci_lower,ci_upper,detected
0.005,6.0,485161098,False,23,0.0049729571965894245,0.004864886046749815,0.005081028346429034,True
0.005,6.0,1484122597,False,23,0.005033124758032262,0.004925053608192652,0.005141195907871872,True
0.005,6.0,666467518,False,23,0.0049741323335974075,0.004866061183757798,0.005082203483437017,True
0.005,6.0,1139990110,False,23,0.004995654572350265,0.004887583422510655,0.005103725722189875,True
0.005,6.0,165617168,False,23,0.004892605417956109,0.0047845342681164995,0.005000676567795719,True
0.005,6.0,1646207861,False,23,0.005035871328150613,0.0049278001783110035,0.005143942477990223,True
0.005,6.0,1588427485,False,23,0.004986186151465321,0.004878115001625711,0.005094257301304931,True
0.005,6.0,1072268903,False,23,0.005047177409622267,0.004939106259782657,0.005155248559461876,True
0.005,6.0,52987442,False,23,0.00498805992343352,0.00487998877359391,0.00509613107327313,True
0.005,6.0,605926957,False,23,0.005020679841811427,0.004912608691971817,0.005128750991651037,True
0.005,6.0,1348624613,False,23,0.0049198320112343935,0.004811760861394784,0.005027903161074003,True
0.005,6.0,2129419715,False,23,0.0049749673955174845,0.004866896245677875,0.005083038545357094,True
0.005,6.0,247778987,False,23,0.004970086053032577,0.004862014903192967,0.005078157202872187,True
0.005,6.0,942727179,False,23,0.004929586135630848,0.004821514985791238,0.005037657285470458,True
0.005,6.0,722226009,False,24,0.0050938702190918795,0.00498579906925227,0.005201941368931489,True
0.005,6.0,1933412685,False,23,0.0049717481241001145,0.004863676974260505,0.005079819273939724,True
0.005,6.0,1275613357,False,23,0.0049653053495734645,0.004857234199733855,0.005073376499413074,True
0.005,8.0,274707651,False,23,0.004931361477045776,0.0048503081146660685,0.005012414839425483,True
0.005,8.0,942794863,False,23,0.004953410489518211,0.004872357127138504,0.005034463851897918,True
0.005,8.0,2007516656,False,23,0.0050151097052313605,0.004934056342851653,0.005096163067611068,True
0.005,8.0,1831356630,False,23,0.005031002619638866,0.004949949257259159,0.005112055982018573,True
0.005,8.0,865545793,False,23,0.004936130121094339,0.004855076758714632,0.005017183483474046,True
0.005,8.0,1858897839,False,23,0.004974344337888464,0.004893290975508757,0.005055397700268171,True
0.005,8.0,399864884,False,23,0.0049869470842221425,0.004905893721842435,0.00506800044660185,True
0.005,8.0,1373185526,False,23,0.004994669939909202,0.004913616577529495,0.005075723302288909,True
0.005,8.0,334161957,False,23,0.004969465035996137,0.00488841167361643,0.005050518398375844,True
0.005,8.0,868052828,False,23,0.004988394446067793,0.004907341083688086,0.0050694478084475,True
0.005,8.0,1848174509,False,23,0.004973526308924759,0.004892472946545052,0.005054579671304466,True
0.005,8.0,505118573,False,23,0.004980673873443153,0.004899620511063445,0.00506172723582286,True
0.005,8.0,1173171115,False,23,0.004942166710092812,0.004861113347713105,0.005023220072472519,True
0.005,8.0,1167579349,False,23,0.004969382253131008,0.004888328890751301,0.005050435615510715,True
0.005,8.0,147682523,False,23,0.0050726855178699175,0.00499163215549021,0.005153738880249625,True
0.005,8.0,2000107538,False,23,0.004972899080969409,0.004891845718589702,0.0050539524433491165,True
0.005,8.0,828205291,False,23,0.004993763497230406,0.004912710134850699,0.005074816859610113,True
0.005,8.0,1198718905,False,23,0.004991240509834643,0.004910187147454936,0.0050722938722143505,True
0.005,8.0,325669839,False,23,0.004980551663207909,0.004899498300828202,0.0050616050255876165,True
0.005,8.0,677047340,False,23,0.004941111467001579,0.0048600581046218715,0.005022164829381286,True
0.005,8.0,699588287,False,23,0.004953631213856878,0.004872577851477171,0.0050346845762365856,True
0.005,8.0,1169015667,False,23,0.0049865712259348615,0.004905517863555154,0.005067624588314569,True
0.005,8.0,1950442325,False,23,0.0049180974399657225,0.004837044077586015,0.00499915080234543,True
0.005,8.0,1285041179,False,23,0.004972412556717392,0.0048913591943376845,0.005053465919097099,True
0.005,8.0,221712138,False,23,0.005026304879444702,0.0049452515170649945,0.005107358241824409,True
0.005,8.0,1968374480,False,23,0.0049830709016486265,0.004902017539268919,0.005064124264028334,True
0.005,8.0,958108629,False,23,0.004974812788357336,0.004893759425977629,0.0050558661507370435,True
0.005,8.0,980631795,False,23,0.004886636375070189,0.004805583012690482,0.004967689737449896,True
0.005,8.0,1976301137,False,23,0.0049429671764023185,0.004861913814022611,0.005024020538782026,True
