true_prevalence,epsilon,seed,is_null_condition,noisy_count,noisy_proportion,ci_lower,ci_upper,detected
0.04,0.02,1282976343,False,213,0.046038835367065135,0.013617490415182128,0.07846018031894814,False
0.04,0.02,1737926791,False,201,0.04348725523742952,0.011065910285546515,0.07590860018931253,False
0.04,0.02,2049464206,False,180,0.03892745550069829,0.00650611054881528,0.0713488004525813,False
0.04,0.02,328074072,False,145,0.03132343929064346,0.0,0.06374478424252647,False
0.04,0.02,757466428,False,125,0.026959070290375187,0.0,0.05938041524225819,False
0.04,0.02,1849953679,False,181,0.039277337691787866,0.006855992739904858,0.07169868264367088,False
0.04,0.02,1009773954,False,173,0.03746330850552391,0.0050419635536409005,0.06988465345740691,False
0.04,0.02,1407375049,False,203,0.044013477270544,0.011592132318660991,0.076434822222427,False
0.04,0.02,445879067,False,172,0.03732571927840559,0.004904374326522583,0.06974706423028859,False
0.04,0.02,476921278,False,179,0.03884345375796515,0.006422108806082141,0.07126479870984816,False
0.04,0.02,1795215007,False,157,0.033877632085647535,0.0014562871337645278,0.06629897703753054,False
0.04,0.02,1929380359,False,311,0.0673315435039417,0.034910198552058694,0.09975288845582471,False
0.04,0.02,1924690897,False,189,0.04099638146764916,0.008575036515766153,0.07341772641953218,False
0.04,0.02,533559665,False,113,0.02443170494678587,0.0,0.05685304989866888,False
0.04,0.05,246230640,False,189,0.04097740727162485,0.028008869290871645,0.05394594525237805,False
0.04,0.05,459588615,False,154,0.033380380159972085,0.020411842179218882,0.04634891814072529,True
0.04,0.05,95274577,False,215,0.046618437440295736,0.03364989945954253,0.05958697542104894,False
0.04,0.05,1157966711,False,223,0.048186510902342904,0.0352179729215897,0.06115504888309611,False
0.04,0.05,641725326,False,184,0.039928862882894336,0.026960324902141133,0.05289740086364754,False
0.04,0.05,1053019841,False,182,0.03940811988968207,0.026439581908928866,0.05237665787043527,False
0.04,0.05,2073486870,False,182,0.03949507504694712,0.026526537066193914,0.05246361302770032,False
0.04,0.05,477144299,False,199,0.04301578608935651,0.030047248108603306,0.05598432407010971,False
0.04,0.05,1104141520,False,200,0.0432255486508908,0.0302570106701376,0.056194086631644005,False
0.04,0.05,967146699,False,110,0.023827525190628578,0.010858987209875375,0.03679606317138178,True
0.04,0.05,387841726,False,204,0.04422379398982089,0.031255256009067686,0.05719233197057409,False
0.04,0.05,1821547381,False,194,0.0419161205863574,0.028947582605604198,0.054884658567110604,False
0.04,0.05,294830725,False,181,0.03909136277277938,0.026122824792026177,0.05205990075353258,False
0.04,0.05,1086242052,False,190,0.04106491389533548,0.028096375914582278,0.054033451876088684,False
0.04,0.05,633596332,False,189,0.040923022983247084,0.02795448500249388,0.05389156096400029,False
0.04,0.05,1782536630,False,203,0.04403337179747901,0.031064833816725805,0.05700190977823221,False
0.04,0.05,1908090726,False,184,0.03993436071795025,0.026965822737197047,0.05290289869870345,False
0.04,0.05,762792386,False,156,0.0337656760469552,0.020797138066201995,0.0467342140277084,True
0.04,0.05,1810160611,False,181,0.03924641554664695,0.026277877565893747,0.05221495352740015,False
0.04,0.05,898969359,False,174,0.03767954961662377,0.02471101163587057,0.050648087597376976,False
0.04,0.05,1317869109,False,154,0.03337430876998575,0.020405770789232544,0.04634284675073895,True
0.04,0.05,491424068,False,178,0.03860062995083337,0.025632091970080165,0.05156916793158657,False
0.04,0.05,721568790,False,133,0.02872822498467839,0.015759687003925188,0.041696762965431594,True
0.04,0.05,1389603304,False,222,0.048056900527791054,0.03508836254703785,0.06102543850854426,False
0.04,0.05,1345883180,False,174,0.03776683768610103,0.024798299705347825,0.05073537566685423,False
0.04,0.05,182408303,False,177,0.038338983783204446,0.025370445802451243,0.05130752176395765,False
0.04,0.05,779724545,False,226,0.04900193251178354,0.036033394531030334,0.06197047049253674,False
0.04,0.05,389607711,False,176,0.038171581297262946,0.025203043316509743,0.05114011927801615,False
0.04,0.05,667908479,False,170,0.03688141585504349,0.023912877874290285,0.04984995383579669,True
0.04,0.05,772659653,False,201,0.04351829812131858,0.030549760140565374,0.05648683610207178,False
0.04,0.1,1343729662,False,159,0.03433456721293591,0.027850298222559307,0.04081883620331251,True
0.04,0.1,1462584399,False,170,0.03681570395733373,0.03033143496695713,0.04329997294771033,True
0.04,0.1,1595966286,False,204,0.04426246768870445,0.037778198698327846,0.05074673667908105,False
0.04,0.1,727701068,False,198,0.04290034868305668,0.03641607969268008,0.04938461767343328,True
0.04,0.1,469300686,False,169,0.036626348719590765,0.030142079729214163,0.043110617709967367,True
0.04,0.1,1459735557,False,182,0.03934732440461557,0.03286305541423897,0.045831593394992175,True
0.04,0.1,401999657,False,193,0.04175563648416735,0.03527136749379075,0.04823990547454395,True
0.04,0.1,718731296,False,177,0.03838607627668082,0.03190180728630422,0.044870345267057424,True
0.04,0.1,404519264,False,179,0.038820091310743425,0.032335822320366824,0.04530436030112003,True
0.04,0.1,1184009324,False,188,0.040766581642434206,0.034282312652057605,0.04725085063281081,True
0.04,0.1,1331272209,False,199,0.043142806892996446,0.036658537902619845,0.04962707588337305,True
0.04,0.1,2145590721,False,181,0.03920028964291888,0.032716020652542276,0.04568455863329548,True
0.04,0.1,2064739872,False,166,0.035886778848633144,0.029402509858256543,0.042371047839009746,True
0.04,0.1,1120403492,False,186,0.04025769824346525,0.03377342925308865,0.04674196723384185,True
0.04,0.1,288709428,False,182,0.039479185475168946,0.032994916484792344,0.04596345446554555,True
0.04,0.1,928095675,False,186,0.04031558602314923,0.03383131703277263,0.046799855013525835,True
0.04,0.1,1314695117,False,187,0.04041286948151994,0.03392860049114334,0.04689713847189654,True
0.04,0.1,262867524,False,197,0.04253630018355019,0.036052031193173587,0.04902056917392679,True
0.04,0.1,313773395,False,180,0.03903116204171214,0.03254689305133554,0.04551543103208874,True
0.04,0.1,2064878973,False,180,0.03887854789887059,0.03239427890849399,0.04536281688924719,True
0.04,0.1,1983785407,False,166,0.03602991957678682,0.02954565058641022,0.04251418856716342,True
0.04,0.1,1814183322,False,188,0.04062655222269571,0.03414228323231911,0.047110821213072314,True
0.04,0.1,479760782,False,184,0.03984771868540247,0.03336344969502587,0.04633198767577907,True
0.04,0.1,1127098344,False,194,0.041944327605967904,0.0354600586155913,0.048428596596344506,True
0.04,0.1,1414483824,False,172,0.03730785757803779,0.03082358858766119,0.04379212656841439,True
0.04,0.1,1421476286,False,173,0.03751019077728347,0.03102592178690687,0.043994459767660074,True
0.04,0.1,521179228,False,186,0.04020143370492675,0.03371716471455015,0.04668570269530335,True
0.04,0.1,963841115,False,215,0.04660213525890836,0.04011786626853176,0.053086404249284964,False
0.04,0.1,2080452589,False,184,0.039813411019974515,0.033329142029597913,0.04629768001035112,True
0.04,0.1,834974811,False,184,0.03982061018848117,0.033336341198104566,0.04630487917885777,True
0.04,0.2,1659940042,False,194,0.04208781481228362,0.038845680317095316,0.04532994930747192,True
0.04,0.2,1874327895,False,183,0.03965689581301727,0.03641476131782897,0.04289903030820557,True
0.04,0.2,1637904123,False,180,0.039046420996466345,0.035804286501278045,0.042288555491654646,True
0.04,0.2,1753026433,False,194,0.04193749681835011,0.03869536232316181,0.04517963131353841,True
0.04,0.2,280136249,False,184,0.039763987397710865,0.036521852902522564,0.043006121892899166,True
0.04,0.2,1315184123,False,186,0.04025617554556494,0.03701404105037664,0.04349831004075324,True
0.04,0.2,1444108069,False,187,0.0404560267936184,0.0372138922984301,0.0436981612888067,True
0.04,0.2,8856663,False,196,0.04249409312737463,0.03925195863218633,0.04573622762256293,True
0.04,0.2,954458310,False,186,0.040175506651346095,0.036933372156157794,0.043417641146534396,True
0.04,0.2,86736969,False,182,0.03949264124678046,0.03625050675159216,0.04273477574196876,True
0.04,0.2,764274417,False,188,0.04068291009853268,0.03744077560334438,0.04392504459372098,True
0.04,0.2,1884547613,False,203,0.043982054523993536,0.040739920028805235,0.047224189019181836,True
0.04,0.2,818569039,False,180,0.03905390290590876,0.03581176841072046,0.04229603740109706,True
0.04,0.2,1107047404,False,190,0.04105902210247499,0.03781688760728669,0.04430115659766329,True
0.04,0.2,1867808049,False,187,0.04052441446501713,0.03728227996982883,0.04376654896020543,True
0.04,0.2,165170033,False,182,0.0394743188217075,0.0362321843265192,0.0427164533168958,True
0.04,0.2,1092832968,False,182,0.03937163136252313,0.036129496867334826,0.04261376585771143,True
0.04,0.2,1492836760,False,195,0.04218075011113043,0.038938615615942127,0.04542288460631873,True
0.04,0.2,1690091106,False,171,0.03702660352826543,0.03378446903307713,0.04026873802345373,True
0.04,0.2,464539936,False,187,0.04058023870570598,0.03733810421051768,0.04382237320089428,True
0.04,0.2,1426338323,False,185,0.04000617461349935,0.036764040118311046,0.04324830910868765,True
0.04,0.2,456006318,False,184,0.039776834587624196,0.036534700092435896,0.0430189690828125,True
0.04,0.2,1813656657,False,184,0.03981308852257211,0.036570954027383806,0.04305522301776041,True
0.04,0.2,565516174,False,179,0.03867108602761284,0.03542895153242454,0.041913220522801144,True
0.04,0.2,58611389,False,182,0.03932816183310533,0.03608602733791703,0.04257029632829363,True
0.04,0.2,61694604,False,171,0.03707009071660256,0.03382795622141426,0.04031222521179086,True
0.04,0.2,402038120,False,186,0.04022791949193696,0.03698578499674866,0.04347005398712526,True
0.04,0.2,729590478,False,180,0.039004097303998966,0.035761962808810666,0.04224623179918727,True
0.04,0.2,811010912,False,188,0.040708239761390985,0.037466105266202684,0.043950374256579286,True
0.04,0.2,2115334307,False,183,0.03971703665568216,0.03647490216049386,0.04295917115087046,True
0.04,0.5,2064775481,False,186,0.0403495759149858,0.03905272211691048,0.04164642971306112,True
0.04,0.5,1007626479,False,181,0.0391526922860143,0.03785583848793898,0.04044954608408962,True
0.04,0.5,1960274023,False,186,0.040180251398372974,0.03888339760029765,0.041477105196448295,True
0.04,0.5,1771004869,False,184,0.03974819312234114,0.03845133932426582,0.04104504692041646,True
0.04,0.5,959686181,False,191,0.041334078946898174,0.04003722514882285,0.042630932744973496,True
0.04,0.5,2123156057,False,185,0.040104867987870246,0.038808014189794925,0.04140172178594557,True
0.04,0.5,418989426,False,179,0.0388350447847659,0.037538190986690576,0.04013189858284122,True
0.04,0.5,1834747416,False,182,0.039488216470333494,0.03819136267225817,0.040785070268408816,True
0.04,0.5,23319555,False,185,0.04010581257042313,0.03880895877234781,0.04140266636849845,True
0.04,0.5,1546311635,False,184,0.03986680768666172,0.038569953888586396,0.04116366148473704,True
0.04,0.5,360533762,False,183,0.03952099327376152,0.038224139475686196,0.04081784707183684,True
0.04,0.5,665116430,False,185,0.04011950746342399,0.03882265366534867,0.041416361261499314,True
0.04,0.5,1976232086,False,181,0.03911610722785511,0.037819253429779785,0.04041296102593043,True
0.04,0.5,2143258600,False,184,0.039879871318447106,0.038583017520371785,0.04117672511652243,True
0.04,0.5,2012710972,False,183,0.03957269910032091,0.038275845302245586,0.04086955289839623,True
0.04,0.5,268380533,False,185,0.040040552887590196,0.038743699089514874,0.04133740668566552,True
0.04,0.5,376834214,False,185,0.04000580138407658,0.038708947586001255,0.0413026551821519,True
0.04,0.5,1859855549,False,188,0.040769608780228984,0.03947275498215366,0.042066462578304306,True
0.04,0.5,2017371844,False,185,0.040064630163565,0.03876777636548968,0.04136148396164032,True
0.04,0.5,835621320,False,185,0.04002163411345302,0.038724780315377696,0.04131848791152834,True
0.04,0.5,725717723,False,185,0.040000098298296975,0.038703244500221654,0.0412969520963723,True
0.04,0.5,1732033077,False,186,0.04020971084593588,0.03891285704786056,0.0415065646440112,True
0.04,0.5,1048046406,False,184,0.039742487866805,0.03844563406872968,0.041039341664880324,True
0.04,0.5,1363853775,False,180,0.03894150238343608,0.037644648585360756,0.0402383561815114,True
0.04,0.5,741699093,False,182,0.0394409839900723,0.03814413019199698,0.04073783778814762,True
0.04,0.5,1697195198,False,186,0.04023506374699135,0.03893820994891603,0.041531917545066674,True
0.04,0.5,1995340259,False,188,0.040670647719590385,0.03937379392151506,0.041967501517665706,True
0.04,0.5,1925569965,False,192,0.041523887459998104,0.04022703366192278,0.042820741258073426,True
0.04,0.5,107730865,False,188,0.04059408668419866,0.039297232886123336,0.04189094048227398,True
0.04,0.5,1954459679,False,184,0.03993016744265636,0.03863331364458104,0.04122702124073168,True
0.04,1.0,1109233,False,185,0.03994499060673492,0.03929656370769726,0.040593417505772576,True
0.04,1.0,1031353686,False,185,0.04000522220525241,0.039356795306214755,0.04065364910429007,True
0.04,1.0,172878484,False,185,0.04008053531151134,0.03943210841247368,0.040728962210548995,True
0.04,1.0,363140460,False,185,0.03996155189317418,0.03931312499413652,0.040609978792211836,True
0.04,1.0,217230120,False,185,0.04002604596227688,0.03937761906323922,0.04067447286131454,True
0.04,1.0,1382112293,False,184,0.0397566475611707,0.03910822066213304,0.04040507446020836,True
0.04,1.0,143990011,False,184,0.03972827564389408,0.03907984874485642,0.040376702542931735,True
0.04,1.0,1129672147,False,183,0.03968192845754805,0.039033501558510396,0.04033035535658571,True
0.04,1.0,1562337757,False,185,0.040103343677965274,0.039454916778927616,0.04075177057700293,True
0.04,1.0,2113965723,False,185,0.03994116117204123,0.039292734273003574,0.04058958807107889,True
0.04,1.0,552373393,False,186,0.04025991133475804,0.039611484435720386,0.0409083382337957,True
0.04,1.0,1648946459,False,185,0.039948876060264295,0.03930044916122664,0.04059730295930195,True
0.04,1.0,1320629764,False,184,0.03972994000740487,0.03908151310836721,0.040378366906442524,True
0.04,1.0,362416812,False,185,0.040138444757758546,0.03949001785872089,0.0407868716567962,True
0.04,1.0,1921237115,False,187,0.04058298600603223,0.039934559106994574,0.04123141290506989,True
0.04,1.0,1014674566,False,186,0.040232819516664145,0.03958439261762649,0.0408812464157018,True
0.04,1.0,1949251471,False,185,0.040055257954050544,0.039406831055012886,0.0407036848530882,True
0.04,1.0,1370486652,False,185,0.04003206703246931,0.03938364013343165,0.04068049393150697,True
0.04,1.0,1232737401,False,186,0.04029035337073388,0.039641926471696225,0.04093878026977154,True
0.04,1.0,2067756058,False,184,0.03992012201631893,0.03927169511728127,0.040568548915356585,True
0.04,1.0,1782954681,False,184,0.03992820721851781,0.03927978031948015,0.040576634117555466,True
0.04,1.0,1629996790,False,184,0.03991414918273568,0.03926572228369802,0.040562576081773334,True
0.04,1.0,403864775,False,182,0.03939410274286178,0.03874567584382412,0.04004252964189944,True
0.04,1.0,974375517,False,184,0.039856134539228955,0.0392077076401913,0.04050456143826661,True
0.04,1.0,361153477,False,184,0.039790589331691634,0.039142162432653976,0.04043901623072929,True
0.04,1.0,1527601937,False,184,0.03973983293610154,0.03909140603706388,0.0403882598351392,True
0.04,1.0,1908138617,False,188,0.04073970871459968,0.04009128181556202,0.041388135613637335,True
0.04,1.0,1500296978,False,187,0.04037072946698803,0.039722302567950375,0.04101915636602569,True
0.04,1.0,948407474,False,182,0.03944780970785327,0.03879938280881561,0.04009623660689093,True
0.04,1.0,379334612,False,186,0.04019393676493095,0.039545509865893294,0.04084236366396861,True
0.042,0.005,930669037,False,718,0.15538954024694668,0.025704160439414647,0.2850749200544787,False
0.042,0.005,1067999106,False,0,0.0,0.0,0.12968537980753203,False
0.042,0.005,1493668594,False,236,0.05100433842997109,0.0,0.18068971823750313,False
0.042,0.005,134617363,False,136,0.029429367088737276,0.0,0.1591147468962693,False
0.042,0.005,2073836961,False,0,0.0,0.0,0.12968537980753203,False
0.042,0.005,171238049,False,198,0.04286652950067283,0.0,0.17255190930820485,False
0.042,0.005,698247561,False,0,0.0,0.0,0.12968537980753203,False
0.042,0.005,712290668,False,218,0.04726085470199897,0.0,0.176946234509531,False
0.042,0.005,500805686,False,209,0.04520818041802984,0.0,0.17489356022556188,False
0.042,0.005,1635019175,False,835,0.18069156979902046,0.051006189991488426,0.3103769496065525,True
0.042,0.005,3023515,False,163,0.03521983349637491,0.0,0.16490521330390695,False
0.042,0.005,1861991118,False,0,0.0,0.0,0.12968537980753203,False
0.042,0.005,1993838012,False,0,0.0,0.0,0.12968537980753203,False
0.042,0.005,845654320,False,51,0.011122152531350956,0.0,0.140807532338883,False
0.042,0.005,907175335,False,95,0.020516008013915198,0.0,0.15020138782144724,False
0.042,0.005,686109652,False,264,0.05714722533297372,0.0,0.18683260514050576,False
0.042,0.005,680534502,False,394,0.08526913161476102,0.0,0.21495451142229305,False
0.042,0.005,140819042,False,37,0.0079672285063385,0.0,0.13765260831387052,False
0.042,0.005,716136534,False,10,0.002161126631789421,0.0,0.13184650643932144,False
0.042,0.005,749713813,False,670,0.1450488017975881,0.015363421990056081,0.27473418160512014,False
0.042,0.005,1878663419,False,0,0.0,0.0,0.12968537980753203,False
0.042,0.005,1823507922,False,625,0.13531899916080575,0.005633619353273722,0.2650043789683378,False
0.042,0.005,2025168754,False,241,0.052176282579421,0.0,0.18186166238695303,False
0.042,0.005,510381491,False,0,0.0,0.0,0.12968537980753203,False
0.042,0.005,614543965,False,0,0.0,0.0,0.12968537980753203,False
0.042,0.005,286173426,False,0,0.0,0.0,0.12968537980753203,False
0.042,0.005,282169154,False,144,0.031082965348332086,0.0,0.1607683451558641,False
0.042,0.005,1695571735,False,437,0.09451190894031308,0.0,0.2241972887478451,False
0.042,0.005,1355023624,False,130,0.02816062629144263,0.0,0.15784600609897467,False
0.042,0.005,447289884,False,505,0.1094046001501886,0.0,0.23908997995772063,False
0.042,0.01,1789894941,False,268,0.05791631553859639,0.0,0.1227590054423624,False
0.042,0.01,129716475,False,195,0.042184649025872295,0.0,0.10702733892963831,False
0.042,0.01,332931399,False,47,0.01019486753772296,0.0,0.07503755744148898,False
0.042,0.01,909248667,False,343,0.07422797895456122,0.009385289050795206,0.13907066885832725,False
0.042,0.01,484852212,False,77,0.0167188755966626,0.0,0.08156156550042862,False
0.042,0.01,1387203261,False,135,0.029305576796961504,0.0,0.09414826670072751,False
0.042,0.01,1249809138,False,420,0.09092360145950545,0.02608091155573944,0.15576629136327147,False
0.042,0.01,769601946,False,217,0.0469892740644448,0.0,0.11183196396821082,False
0.042,0.01,2028751832,False,80,0.01734722860156711,0.0,0.08218991850533312,False
0.042,0.01,967581092,False,256,0.05544551260771988,0.0,0.12028820251148589,False
0.042,0.01,1666510256,False,158,0.034242237581009104,0.0,0.09908492748477513,False
0.042,0.01,861909981,False,66,0.014287431413701073,0.0,0.07913012131746709,False
0.042,0.01,476366440,False,227,0.049194820401176946,0.0,0.11403751030494297,False
0.042,0.01,133094511,False,210,0.04538482523897479,0.0,0.1102275151427408,False
0.042,0.01,1622413905,False,210,0.04546038436295549,0.0,0.11030307426672151,False
0.042,0.01,785482380,False,309,0.06689468304952989,0.002051993145763875,0.1317373729532959,False
0.042,0.01,77428161,False,114,0.024699126791565693,0.0,0.0895418166953317,False
0.042,0.01,1420290641,False,126,0.0273554711470913,0.0,0.09219816105085732,False
0.042,0.01,405531935,False,258,0.055737529018928006,0.0,0.12058021892269402,False
0.042,0.01,1838909063,False,201,0.043441027672550994,0.0,0.10828371757631701,False
0.042,0.01,1995560739,False,266,0.0574863851429385,0.0,0.12232907504670451,False
0.042,0.01,1024095762,False,104,0.022467962506613693,0.0,0.0873106524103797,False
0.042,0.01,182887905,False,203,0.04390510702191776,0.0,0.10874779692568377,False
0.042,0.01,969257249,False,334,0.0722959665959743,0.0074532766922082855,0.13713865649974033,False
0.042,0.01,845951389,False,202,0.043747813718472514,0.0,0.10859050362223853,False
0.042,0.01,1570167112,False,81,0.017470949141085147,0.0,0.08231363904485116,False
0.042,0.01,1755221490,False,108,0.02331445661136574,0.0,0.08815714651513176,False
0.042,0.01,866032956,False,0,0.0,0.0,0.06484268990376602,False
0.042,0.01,404292184,False,237,0.05133184154265914,0.0,0.11617453144642516,False
0.042,0.01,94569731,False,324,0.07005401864186124,0.005211328738095225,0.13489670854562724,False
0.042,0.02,473692319,False,165,0.035808773499830235,0.003387428547947227,0.06823011845171324,False
0.042,0.02,391648896,False,184,0.03980408124681369,0.007382736294930685,0.07222542619869671,False
0.042,0.02,1902368435,False,167,0.03607651298706633,0.003655168035183322,0.06849785793894933,False
0.042,0.02,1167413542,False,141,0.030587273353784538,0.0,0.06300861830566755,False
0.042,0.02,584952432,False,244,0.05281940845104103,0.02039806349915802,0.08524075340292403,False
0.042,0.02,626437013,False,138,0.029768788545444513,0.0,0.06219013349732752,False
0.042,0.02,2047440013,False,155,0.03353956941492764,0.0011182244630446314,0.06596091436681065,False
0.042,0.02,247723830,False,123,0.026537235784655437,0.0,0.058958580736538445,False
0.042,0.02,1531185196,False,210,0.04545678041893981,0.013035435467056801,0.07787812537082281,False
0.042,0.02,1113244272,False,153,0.03322166237823136,0.0008003174263483542,0.06564300733011437,False
0.042,0.02,649730759,False,180,0.03892591039824452,0.006504565446361514,0.07134725535012754,False
0.042,0.02,1001050454,False,134,0.029050160275536835,0.0,0.06147150522741984,False
0.042,0.02,1112843037,False,132,0.028607569392471263,0.0,0.06102891434435427,False
0.042,0.02,1573356317,False,183,0.03971524702591767,0.007293902074034665,0.07213659197780067,False
0.042,0.02,1488234624,False,192,0.04165483095570279,0.009233486003819784,0.0740761759075858,False
0.042,0.02,1258009089,False,140,0.0303655641517095,0.0,0.06278690910359251,False
0.042,0.02,577794444,False,190,0.04115093522927226,0.008729590277389253,0.07357228018115528,False
0.042,0.02,462017035,False,281,0.060821770098286695,0.028400425146403688,0.0932431150501697,False
0.042,0.02,565136578,False,213,0.046036870369362624,0.013615525417479617,0.07845821532124564,False
0.042,0.02,327742749,False,238,0.051541900752158754,0.019120555800275746,0.08396324570404176,False
0.042,0.02,1890317637,False,192,0.04156067730029827,0.009139332348415262,0.07398202225218128,False
0.042,0.02,1117491330,False,73,0.015854215645811107,0.0,0.04827556059769411,True
0.042,0.02,865887959,False,124,0.02687281417013171,0.0,0.05929415912201472,False
0.042,0.02,436599724,False,212,0.04586353307990901,0.013442188128026,0.07828487803179202,False
0.042,0.02,35787768,False,133,0.028706421330273468,0.0,0.06112776628215648,False
0.042,0.02,1200229568,False,148,0.03206712036815741,0.0,0.06448846532004042,False
0.042,0.02,1149830341,False,528,0.11420240104278782,0.08178105609090482,0.14662374599467082,True
0.042,0.02,1626860368,False,202,0.043739025281427125,0.011317680329544118,0.07616037023331013,False
0.042,0.02,2003918834,False,178,0.038563653896859555,0.0061423089449765475,0.07098499884874257,False
0.042,0.02,1553694941,False,207,0.04483490056744246,0.01241355561555945,0.07725624551932547,False
0.042,0.05,692346311,False,212,0.04590636758375103,0.03293782960299783,0.05887490556450423,False
0.042,0.05,418486253,False,163,0.035272204024543584,0.02230366604379038,0.04824074200529679,True
0.042,0.05,180209684,False,198,0.04295468973812466,0.02998615175737146,0.055923227718877866,False
0.042,0.05,622884296,False,168,0.036424402030705294,0.02345586404995209,0.0493929400114585,True
0.042,0.05,199781922,False,227,0.049038438598954355,0.03606990061820115,0.06200697657970756,False
0.042,0.05,168384702,False,153,0.033202858362833855,0.020234320382080652,0.04617139634358706,True
0.042,0.05,954312052,False,207,0.04471539141724228,0.03174685343648908,0.057683929397995486,False
0.042,0.05,632819054,False,253,0.054867555952290425,0.04189901797153722,0.06783609393304363,False
0.042,0.05,652929565,False,191,0.04139082473922302,0.02842228675846982,0.054359362719976226,False
0.042,0.05,343533068,False,207,0.04471063796258566,0.03174209998183246,0.057679175943338865,False
0.042,0.05,332938193,False,96,0.020845732362560425,0.007877194381807222,0.03381427034331363,True
0.042,0.05,1799337508,False,201,0.043614423426308,0.0306458854455548,0.056582961407061205,False
0.042,0.05,509111159,False,200,0.04320105468019047,0.030232516699437266,0.05616959266094367,False
0.042,0.05,466087129,False,220,0.04766053316669038,0.03469199518593718,0.060629071147443585,False
0.042,0.05,842005133,False,135,0.029202333033976395,0.016233795053223192,0.0421708710147296,True
0.042,0.05,1036862211,False,200,0.04319601904981811,0.030227481069064907,0.05616455703057131,False
0.042,0.05,501954872,False,252,0.05446146401732887,0.041492926036575666,0.06743000199808208,False
0.042,0.05,1552116765,False,180,0.03903924431709784,0.02607070633634464,0.052007782297851045,False
0.042,0.05,1440692928,False,184,0.03989048014668592,0.026921942165932716,0.05285901812743912,False
0.042,0.05,1537103757,False,225,0.04876264740165172,0.035794109420898515,0.06173118538240492,False
0.042,0.05,1930246428,False,228,0.04937069828273213,0.036402160301978924,0.06233923626348533,False
0.042,0.05,1717040116,False,172,0.037310066887710665,0.02434152890695746,0.05027860486846387,False
0.042,0.05,1336039333,False,227,0.049159790174034344,0.03619125219328114,0.06212832815478755,False
0.042,0.05,1019816355,False,197,0.04270731575544548,0.029738777774692277,0.05567585373619868,False
0.042,0.05,320024585,False,223,0.04836898645852783,0.035400448477774626,0.06133752443928103,False
0.042,0.05,1627148318,False,193,0.04176634933682412,0.028797811356070915,0.05473488731757732,False
0.042,0.05,744871758,False,168,0.036385662252323515,0.023417124271570312,0.04935420023307672,True
0.042,0.05,837480111,False,202,0.043809313635319334,0.03084077565456613,0.05677785161607254,False
0.042,0.05,1842435385,False,140,0.030224699734265007,0.017256161753511804,0.04319323771501821,True
0.042,0.05,1507312341,False,190,0.04120096400607549,0.028232426025322284,0.05416950198682869,False
0.042,0.1,1765684683,False,192,0.0415390347217638,0.035054765731387195,0.0480233037121404,True
0.042,0.1,1096596185,False,192,0.041478056949567584,0.03499378795919098,0.047962325939944185,True
0.042,0.1,446774695,False,187,0.04039803434098421,0.03391376535060761,0.046882303331360814,True
0.042,0.1,812984326,False,169,0.036596799098048916,0.030112530107672314,0.04308106808842552,True
0.042,0.1,1450012572,False,199,0.04297169490514284,0.03648742591476624,0.04945596389551944,True
0.042,0.1,814229613,False,204,0.04425832938734852,0.03777406039697192,0.05074259837772512,False
0.042,0.1,503424272,False,194,0.04208887019535247,0.03560460120497587,0.04857313918572907,True
0.042,0.1,1414222361,False,197,0.04266057620219548,0.03617630721181888,0.04914484519257208,True
0.042,0.1,1449610209,False,221,0.04788849732661015,0.04140422833623355,0.05437276631698675,False
0.042,0.1,376163142,False,188,0.040649939957348724,0.03416567096697212,0.047134208947725326,True
0.042,0.1,370746330,False,189,0.040818374155333244,0.03433410516495664,0.047302643145709845,True
0.042,0.1,977302074,False,179,0.038729086523309024,0.03224481753293242,0.045213355513685625,True
0.042,0.1,1028967386,False,195,0.0421892361719807,0.0357049671816041,0.0486735051623573,True
0.042,0.1,451836216,False,184,0.03984419568371286,0.03335992669333626,0.046328464674089465,True
0.042,0.1,272145686,False,199,0.0430082363983721,0.036523967407995496,0.0494925053887487,True
0.042,0.1,279651759,False,174,0.03768807311433313,0.031203804123956527,0.04417234210470973,True
0.042,0.1,953227244,False,191,0.04144095322640008,0.03495668423602348,0.04792522221677668,True
0.042,0.1,1286842037,False,181,0.039110962497174065,0.03262669350679746,0.045595231487550666,True
0.042,0.1,937779970,False,190,0.041143919574768886,0.034659650584392285,0.04762818856514549,True
0.042,0.1,1895632257,False,180,0.03902857753366331,0.03254430854328671,0.04551284652403991,True
0.042,0.1,382867227,False,191,0.04134745164748793,0.03486318265711133,0.04783172063786453,True
0.042,0.1,414642432,False,198,0.042802476379639194,0.03631820738926259,0.049286745370015796,True
0.042,0.1,1484392879,False,189,0.04094291285024746,0.03445864385987086,0.04742718184062406,True
0.042,0.1,1661082819,False,201,0.043453291969831366,0.036969022979454765,0.04993756096020797,True
0.042,0.1,1670974209,False,203,0.0439510840624754,0.0374668150720988,0.050435353052852,False
0.042,0.1,508855752,False,191,0.04138294702131857,0.03489867803094197,0.04786721601169517,True
0.042,0.1,1871688054,False,233,0.05048397484500732,0.04399970585463072,0.056968243835383924,False
0.042,0.1,812133951,False,189,0.040987846842302916,0.034503577851926315,0.04747211583267952,True
0.042,0.1,1149290949,False,192,0.041556494916052775,0.03507222592567617,0.048040763906429376,True
0.042,0.1,1834823832,False,196,0.042451008795356175,0.035966739804979574,0.04893527778573278,True
