epsilon,seed,true_gap,dp_gap,direction_match,pct_diff,survived
3.0,959773273,0.06703633914045493,0.06784372890271295,True,0.012044061066138747,True
3.0,2057331140,0.06703633914045493,0.07190780052136792,True,0.07266896497295705,True
3.0,1949571649,0.06703633914045493,0.05504022027343991,True,0.1789494924816923,False
3.0,8861353,0.06703633914045493,0.05688643524656478,True,0.1514089824121214,False
3.0,1651981392,0.06703633914045493,0.06867641613179176,True,0.024465491588085343,True
4.0,400484794,0.06703633914045493,0.07650671405444909,True,0.14127225674050872,True
4.0,990850067,0.06703633914045493,0.06986751727511231,True,0.04223348367406349,True
4.0,1045724680,0.06703633914045493,0.042781771872310026,True,0.3618122286977305,False
4.0,75505339,0.06703633914045493,0.06758598239019498,True,0.008199183559060927,True
4.0,1547762175,0.06703633914045493,0.06704517449472269,True,0.00013179947445003998,True
4.0,1844592477,0.06703633914045493,0.0656420561068527,True,0.020798913715752265,True
4.0,1759575106,0.06703633914045493,0.06089865510949655,True,0.09155756578679913,True
4.0,1544675532,0.06703633914045493,0.06351049153733745,True,0.05259606428880454,True
4.0,1734969760,0.06703633914045493,0.07086153725443689,True,0.057061560386932636,True
4.0,1530659046,0.06703633914045493,0.06971211267603772,True,0.039915269388092575,True
4.0,616629104,0.06703633914045493,0.056675984384528144,True,0.1545483373461028,False
4.0,1596875354,0.06703633914045493,0.07417421077002062,True,0.10647764661805868,True
4.0,564903171,0.06703633914045493,0.06428239827622628,True,0.04108131350160053,True
4.0,524303239,0.06703633914045493,0.07636311623992775,True,0.1391301675935989,True
4.0,2144320992,0.06703633914045493,0.0528806476357212,True,0.21116444731677006,False
4.0,1219496069,0.06703633914045493,0.06291632226648591,True,0.061459455077592005,True
4.0,1820299619,0.06703633914045493,0.06751930374205672,True,0.007204519336741947,True
4.0,1382595588,0.06703633914045493,0.07344574463899933,True,0.09561091164473322,True
4.0,2082128665,0.06703633914045493,0.060507822394218036,True,0.09738772775998857,True
4.0,1422411265,0.06703633914045493,0.061136217150882466,True,0.08801378573508452,True
4.0,890830682,0.06703633914045493,0.05864816933679706,True,0.12512869752751446,True
4.0,307348403,0.06703633914045493,0.06740428536141752,True,0.005488757675022593,True
4.0,1836144183,0.06703633914045493,0.07058549531524161,True,0.052943764834032334,True
4.0,1363395956,0.06703633914045493,0.06951186340032267,True,0.03692809439789086,True
4.0,1707222009,0.06703633914045493,0.06486123275473721,True,0.03244667614024122,True
4.0,20718368,0.06703633914045493,0.060376277361304465,True,0.0993500221603131,True
4.0,755255517,0.06703633914045493,0.0594917059063409,True,0.11254542433032433,True
4.0,138338432,0.06703633914045493,0.07392482917077259,True,0.102757550884228,True
4.0,935495611,0.06703633914045493,0.06018865159699205,True,0.10214888866642259,True
4.0,2032450934,0.06703633914045493,0.0666760547888986,True,0.005374463405608386,True
5.0,708422607,0.06703633914045493,0.055194370779727664,True,0.17664998585194072,False
5.0,406321212,0.06703633914045493,0.06511093805867019,True,0.02872175161222076,True
5.0,561534579,0.06703633914045493,0.04799193152528458,True,0.28409080596224673,False
5.0,2055547278,0.06703633914045493,0.0683855422918227,True,0.020126444383260764,True
5.0,400577447,0.06703633914045493,0.06833530796840981,True,0.019377084796251713,True
5.0,862573197,0.06703633914045493,0.06506581487446139,True,0.029394866892490656,True
5.0,1419065582,0.06703633914045493,0.06681184728343847,True,0.0033488084208490934,True
5.0,1345372303,0.06703633914045493,0.06694910579055069,True,0.0013012845125904737,True
5.0,1459041044,0.06703633914045493,0.06461825036208912,True,0.036071313102277375,True
5.0,1427995174,0.06703633914045493,0.06857994057732908,True,0.0230263385003765,True
5.0,693721768,0.06703633914045493,0.06590731801873972,True,0.016841926874164023,True
5.0,1227052851,0.06703633914045493,0.06872754521692126,True,0.025228198588274773,True
5.0,2068355221,0.06703633914045493,0.06578036380038876,True,0.018735738797350424,True
5.0,2025772802,0.06703633914045493,0.06621301534455293,True,0.012281753545296755,True
5.0,1498148341,0.06703633914045493,0.06679008464118963,True,0.0036734479003894174,True
5.0,624780486,0.06703633914045493,0.06632802174752717,True,0.010566170557787904,True
5.0,555152336,0.06703633914045493,0.06670230315930359,True,0.004982909052528406,True
5.0,1469453242,0.06703633914045493,0.069581734749799,True,0.03797038504759267,True
5.0,1483852988,0.06703633914045493,0.06651165839337414,True,0.007826810858234242,True
5.0,1702725143,0.06703633914045493,0.055489807475297304,True,0.17224287324170942,False
5.0,293948012,0.06703633914045493,0.06599198015210916,True,0.015578997924657171,True
5.0,572935697,0.06703633914045493,0.06806321804596838,True,0.015318242593199013,True
5.0,59615327,0.06703633914045493,0.06744840590521295,True,0.006146916285130945,True
5.0,1538585398,0.06703633914045493,0.06580621680469623,True,0.018350082231986736,True
